n_client_queries,n_client_responses,n_upstream_queries,n_upstream_responses,total_wire_bytes,upstream_client_ratio,response_multiplicity,max_active_upstream,distinct_client_ecs,distinct_upstream_ecs,ecs_fanout,missing_ecs_rate,ecs_mismatch_rate,txid_entropy,sport_entropy,answer_uniqueness,answer_disagreement,ttl_mean,ttl_cv,rcode_diversity,servfail_rate,state_reuse_rate,client_latency_mean,client_latency_p95,client_latency_cv,upstream_latency_mean,response_race_gap_mean,n_timeouts,episode_id,seed,policy,condition,label,resolver_used
1,1,1,1,96,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,199.0,0.0,1.0,0.0,0.0,0.0012509822845458984,0.0012509822845458984,0.0,0.0011577606201171875,0.0,0,3b16644d-1ab2-4fec-b868-e79d386ddde9,20260814,aggregate,benign-plain,0,google
1,1,1,1,96,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,493.0,0.0,1.0,0.0,0.0,0.0016942024230957031,0.0016942024230957031,0.0,0.0016241073608398438,0.0,0,271932c5-0316-4534-aa25-b67ed5dce289,20260814,aggregate,benign-plain,0,quad9
1,1,1,1,135,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,10557.5,0.9917594127397584,1.0,0.0,0.0,0.0018093585968017578,0.0018093585968017578,0.0,0.0016956329345703125,0.0,0,b19627d1-1a5f-4141-bf0c-388b41852e80,20260814,aggregate,benign-plain,0,google
1,1,1,1,150,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,60.0,0.0,1.0,0.0,0.0,0.03460526466369629,0.03460526466369629,0.0,0.015302896499633789,0.0,0,5df899c6-00f9-482e-8ddb-1eb9a55c4916,20260814,aggregate,benign-plain,0,quad9
1,1,1,1,108,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,300.0,0.0,1.0,0.0,0.0,0.04404425621032715,0.04404425621032715,0.0,0.04334616661071777,0.0,0,0eb79b7c-f23e-4e70-b379-8b3b21dc930d,20260814,aggregate,benign-plain,0,quad9
1,1,1,1,104,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,20339.0,0.0,1.0,0.0,0.0,0.002173185348510742,0.002173185348510742,0.0,0.00209808349609375,0.0,0,9e0cf6b4-adf5-4d99-ad9f-f2718795b874,20260814,aggregate,benign-plain,0,google
1,1,1,1,92,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,134.0,0.0,1.0,0.0,0.0,0.0019083023071289062,0.0019083023071289062,0.0,0.001703500747680664,0.0,0,bf45d6d0-8c09-4865-ba04-f0501678d5e7,20260814,aggregate,benign-plain,0,cloudflare
1,1,1,1,92,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,300.0,0.0,1.0,0.0,0.0,0.014299869537353516,0.014299869537353516,0.0,0.014259099960327148,0.0,0,84bcda29-66fa-4368-9ba2-2f7d4b0963ef,20260814,aggregate,benign-plain,0,quad9
1,1,1,1,136,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,60.0,0.0,1.0,0.0,0.0,0.01617741584777832,0.01617741584777832,0.0,0.016135692596435547,0.0,0,36de84cf-cfe4-4ac2-8600-3e9b38a4e3f2,20260814,aggregate,benign-plain,0,quad9
1,1,1,1,88,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,600.0,0.0,1.0,0.0,0.0,0.013831615447998047,0.013831615447998047,0.0,0.01363825798034668,0.0,0,78c88b26-5c24-4a33-af89-b5922db27ec5,20260814,aggregate,benign-plain,0,opendns
1,1,1,1,94,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0195920467376709,0.0195920467376709,0.0,0.018936872482299805,0.0,0,6142135b-c3b1-489e-a6c7-6c5b0788fbc9,20260814,aggregate,benign-plain,0,cloudflare
1,1,1,1,116,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,21600.0,0.0,1.0,0.0,0.0,0.014194726943969727,0.014194726943969727,0.0,0.013779163360595703,0.0,0,d33d6ed3-302d-4351-9368-7552d1d2e0c4,20260814,aggregate,benign-plain,0,quad9
1,1,1,1,118,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,60.0,0.0,1.0,0.0,0.0,0.013399362564086914,0.013399362564086914,0.0,0.01331472396850586,0.0,0,b815e83f-cf60-4d65-ad97-47e2936ac86a,20260814,aggregate,benign-plain,0,opendns
1,1,1,1,135,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,7198.5,0.9749947905813712,1.0,0.0,0.0,0.02756977081298828,0.02756977081298828,0.0,0.02608323097229004,0.0,0,0b8331ae-e62b-4414-98fe-f4b673bc591c,20260814,aggregate,benign-plain,0,quad9
1,1,1,1,135,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,10736.0,0.9832339791356185,1.0,0.0,0.0,0.01939678192138672,0.01939678192138672,0.0,0.01934361457824707,0.0,0,1d468e22-c352-41f6-b884-1785e8d55eff,20260814,aggregate,benign-plain,0,quad9
1,1,1,1,140,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,60.0,0.0,1.0,0.0,0.0,0.03741168975830078,0.03741168975830078,0.0,0.035921335220336914,0.0,0,812ab8af-3bc1-4ec0-b667-eadf6d6a4623,20260814,aggregate,benign-plain,0,opendns
1,1,1,1,144,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,60.0,0.0,1.0,0.0,0.0,0.04379153251647949,0.04379153251647949,0.0,0.042315006256103516,0.0,0,62c55f5a-53b5-4779-ad4f-d93654b9ca39,20260814,aggregate,benign-plain,0,cloudflare
1,1,1,1,150,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,60.0,0.0,1.0,0.0,0.0,0.03115701675415039,0.03115701675415039,0.0,0.031124114990234375,0.0,0,8a3a2752-44f6-48b9-a856-15026c95f3db,20260814,aggregate,benign-plain,0,google
1,1,1,1,138,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,300.0,0.0,1.0,0.0,0.0,0.014584064483642578,0.014584064483642578,0.0,0.014478206634521484,0.0,0,4ed20cdc-229b-4715-8dbe-f5f758b67683,20260814,aggregate,benign-plain,0,opendns
1,1,1,1,195,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,526.0,1.2865877403836716,1.0,0.0,0.0,0.1121683120727539,0.1121683120727539,0.0,0.11210989952087402,0.0,0,b00ff10a-a20b-4401-86e5-698839bdbb31,20260814,aggregate,benign-plain,0,quad9
1,1,1,1,124,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,371.0,0.0,1.0,0.0,0.0,0.0022695064544677734,0.0022695064544677734,0.0,0.002045154571533203,0.0,0,bf14ddcd-6b77-4de2-8ce1-c7b86fa654b6,20260814,aggregate,benign-plain,0,quad9
1,1,1,1,106,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.019739151000976562,0.019739151000976562,0.0,0.01951432228088379,0.0,0,5b81de6b-937b-464a-8867-abb8f7214699,20260814,aggregate,benign-plain,0,cloudflare
1,1,1,1,110,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.001996755599975586,0.001996755599975586,0.0,0.0017452239990234375,0.0,0,c9c67151-a528-4638-bd00-1ef5ff88517a,20260814,aggregate,benign-plain,0,google
1,1,1,1,126,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,58.0,0.0,1.0,0.0,0.0,0.0018115043640136719,0.0018115043640136719,0.0,0.0016112327575683594,0.0,0,d6b09f42-96da-45e2-96de-dc2b5daa866d,20260814,aggregate,benign-plain,0,opendns
1,1,1,1,134,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0017139911651611328,0.0017139911651611328,0.0,0.0015215873718261719,0.0,0,a58403c3-748f-4a75-b282-750f1310560b,20260814,aggregate,benign-plain,0,cloudflare
1,1,1,1,136,1.0,1.0,0,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,20.0,0.0,1.0,0.0,0.0,2.5054948329925537,2.5054948329925537,0.0,0.0,0.0,0,7ba024fe-1aac-4048-bd97-434ab6c705c1,20260814,aggregate,benign-plain,0,cloudflare
1,1,1,1,134,1.0,1.0,0,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,144.0,0.0,1.0,0.0,0.0,2.5058536529541016,2.5058536529541016,0.0,0.0,0.0,0,12e4bac0-da48-43e0-b114-53b8199f54f6,20260814,aggregate,benign-plain,0,google
1,1,1,1,96,1.0,1.0,0,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,208.0,0.0,1.0,0.0,0.0,2.5050601959228516,2.5050601959228516,0.0,0.0,0.0,0,c1cc69c4-a561-4dbc-acc2-f3dd061cb342,20260814,aggregate,benign-plain,0,quad9
1,1,1,1,106,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,3556.0,0.0,1.0,0.0,0.0,0.002194643020629883,0.002194643020629883,0.0,0.0020377635955810547,0.0,0,996b6470-b93c-4f21-886b-bb126490df81,20260814,aggregate,benign-plain,0,google
1,1,1,1,96,1.0,1.0,0,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,63.0,0.0,1.0,0.0,0.0,2.5047993659973145,2.5047993659973145,0.0,0.0,0.0,0,49c4d72d-8cf6-43bd-8847-235038b9f87c,20260814,aggregate,benign-plain,0,quad9
1,1,1,1,88,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,82.0,0.0,1.0,0.0,0.0,0.0016095638275146484,0.0016095638275146484,0.0,0.0014052391052246094,0.0,0,a19bf86a-401c-47ee-9abf-65bbd388c0f5,20260814,aggregate,benign-plain,0,cloudflare
1,1,1,1,122,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,230.0,0.0,1.0,0.0,0.0,0.0019876956939697266,0.0019876956939697266,0.0,0.0014567375183105469,0.0,0,22bc7e6e-06b5-4adc-922f-a3205be631c8,20260814,aggregate,benign-plain,0,cloudflare
1,1,1,1,224,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,197.0,0.0,1.0,0.0,0.0,0.0023810863494873047,0.0023810863494873047,0.0,0.0018374919891357422,0.0,0,0a30b5cf-1e71-48cd-a69c-fa58f0af4a40,20260814,aggregate,benign-plain,0,google
1,1,1,1,122,1.0,1.0,0,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,116.0,0.0,1.0,0.0,0.0,2.5038890838623047,2.5038890838623047,0.0,0.0,0.0,0,8e9a6d74-4731-4427-b5dd-fec6a1e6a48d,20260814,aggregate,benign-plain,0,quad9
1,1,1,1,120,1.0,1.0,0,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,2.5062341690063477,2.5062341690063477,0.0,0.0,0.0,0,dec5ddf4-9aa8-4587-b206-eb54e2afd0af,20260814,aggregate,benign-plain,0,quad9
1,1,1,1,92,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,300.0,0.0,1.0,0.0,0.0,0.0027129650115966797,0.0027129650115966797,0.0,0.002625703811645508,0.0,0,c5390ea4-ae6c-447f-ae6e-139e71e808b2,20260814,aggregate,benign-plain,0,opendns
1,1,1,1,118,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,148.0,0.0,1.0,0.0,0.0,0.0014543533325195312,0.0014543533325195312,0.0,0.00136566162109375,0.0,0,7584289b-5844-4d05-bf0c-35c433271a9d,20260814,aggregate,benign-plain,0,opendns
1,1,1,1,122,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,689.0,0.0,1.0,0.0,0.0,0.0016620159149169922,0.0016620159149169922,0.0,0.0015392303466796875,0.0,0,8c631460-424c-4a7e-856c-04bc89d98fd2,20260814,aggregate,benign-plain,0,google
1,1,1,1,110,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,82.0,0.0,1.0,0.0,0.0,0.001939535140991211,0.001939535140991211,0.0,0.0015172958374023438,0.0,0,62830578-11ca-446a-a5d9-ff8af1a5af16,20260814,aggregate,benign-plain,0,opendns
1,1,1,1,96,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,59.0,0.0,1.0,0.0,0.0,0.0019373893737792969,0.0019373893737792969,0.0,0.0018548965454101562,0.0,0,88d0d2b5-bdf8-403e-b76c-68683a93cf5f,20260814,aggregate,benign-plain,0,quad9
1,1,1,1,152,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,1342.0,0.0,1.0,0.0,0.0,0.0014033317565917969,0.0014033317565917969,0.0,0.0013353824615478516,0.0,0,d252a472-d237-4e1e-a59f-3c0845e8a00f,20260814,aggregate,benign-plain,0,google
1,1,1,1,116,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,17742.0,0.0,1.0,0.0,0.0,0.0009365081787109375,0.0009365081787109375,0.0,0.0008597373962402344,0.0,0,094826e4-81d2-449d-90eb-9dc93ee8a4b1,20260814,aggregate,benign-plain,0,opendns
1,1,1,1,86,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,365.0,0.0,1.0,0.0,0.0,0.0015935897827148438,0.0015935897827148438,0.0,0.0015208721160888672,0.0,0,1910a7c2-82c5-4ea1-80cb-7d9f77e3d780,20260814,aggregate,benign-plain,0,cloudflare
1,1,1,1,140,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,60.0,0.0,1.0,0.0,0.0,0.013615608215332031,0.013615608215332031,0.0,0.013362884521484375,0.0,0,a9e634fb-afc5-48be-925f-71453aca4b52,20260814,aggregate,benign-plain,0,quad9
1,1,1,1,134,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,202.0,0.0,1.0,0.0,0.0,0.0014140605926513672,0.0014140605926513672,0.0,0.0012552738189697266,0.0,0,c0a2ce58-e9f7-4124-8f05-83bd74209ecc,20260814,aggregate,benign-plain,0,quad9
1,1,1,1,92,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,1236.0,0.0,1.0,0.0,0.0,0.0018851757049560547,0.0018851757049560547,0.0,0.0017371177673339844,0.0,0,b7d375f0-0bac-4081-b1ad-f6eab48ba6b5,20260814,aggregate,benign-plain,0,quad9
1,1,1,1,96,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.01392364501953125,0.01392364501953125,0.0,0.013246297836303711,0.0,0,990ac8ee-ae33-4064-b9fb-909f34190164,20260814,aggregate,benign-plain,0,quad9
1,1,1,1,146,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0017004013061523438,0.0017004013061523438,0.0,0.0015189647674560547,0.0,0,36e386c1-3753-4126-9416-2c12c70b6bea,20260814,aggregate,benign-plain,0,cloudflare
1,1,1,1,82,1.0,1.0,0,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,111.0,0.0,1.0,0.0,0.0,2.504929542541504,2.504929542541504,0.0,0.0,0.0,0,725a1125-b139-4d23-b238-0e253fb83ae6,20260814,aggregate,benign-plain,0,opendns
3,3,1,3,260,0.3333333333333333,1.0,1,1,1,1.0,0.0,0.0,-0.0,-0.0,0.3333333333333333,0.0,119.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.001342455546061198,0.0016557216644287108,0.19866025706701487,0.0013685226440429688,0.0,0,109c27bb-6cf6-428c-b927-82a518d49955,20260814,aggregate,benign-ecs-stable,0,cloudflare
1,1,1,1,137,1.0,1.0,0,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,10346.0,0.982601971776532,1.0,0.0,0.0,2.5280792713165283,2.5280792713165283,0.0,0.0,0.0,0,138984c3-33de-4db8-b665-17b51d865def,20260814,aggregate,benign-plain,0,quad9
3,3,1,3,376,0.3333333333333333,1.0,1,1,1,1.0,0.0,0.0,-0.0,-0.0,0.3333333333333333,0.0,5.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.002084493637084961,0.0023057222366333007,0.09595955322700532,0.0022568702697753906,0.0,0,0a8d5b59-2127-4041-8d3f-fa4cda02e8e2,20260814,aggregate,benign-ecs-stable,0,google
1,1,1,1,142,1.0,1.0,0,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,60.0,0.0,1.0,0.0,0.0,2.5360536575317383,2.5360536575317383,0.0,0.0,0.0,0,9db9c889-93ce-438b-a674-092c0bb6df00,20260814,aggregate,benign-plain,0,opendns
1,1,1,1,164,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,53.0,0.18678292333229557,1.0,0.0,0.0,0.01300358772277832,0.01300358772277832,0.0,0.012918233871459961,0.0,0,aa4e91e0-739f-44db-8c45-d2e40478b98c,20260814,aggregate,benign-plain,0,cloudflare
